党委办公室,电话,是,65642205；65645789,,,,65642205；65645789
上海市公共卫生临床中心,网址,是,http://www.shaphc.org/,,,,http://www.shaphc.org/
华东医院,电话,是,62483180,,,,62483180
华东医院,地址,是,上海市静安区延安西路221号,,,,上海市静安区延安西路221号
华东医院,网址,是,http://www.huadonghospital.com,,,,http://www.huadonghospital.com
复旦附中,电话,是,65640560,,,,65640560
复旦附中,传真,是,65641849,,,,65641849
复旦附中,地址,是,上海市杨浦区国权路383号,,,,上海市杨浦区国权路383号
复旦附中,网址,是,http://www.fdfz.cn/,,,,http://www.fdfz.cn/
复旦附中,总机,是,65640560,,,,65640560
复旦附中,校长办公室,是,23307；65641849,,,,23307；65641849
复旦附中,教务处,是,23305,,,,23305
复旦附中,德育处,是,65111390,,,,65111390
复旦附中,团委,是,65111390,,,,65111390
复旦附中,总务处,是,65641184,,,,65641184
复旦附中,国际部（中文部）,是,55520127,,,,55520127
复旦附中,国际部（英文部）教务处,是,65107760,,,,65107760
复旦附中,国际部（英文部）主任室,是,65100361,,,,65100361
复旦附中,国际部（英文部）招生部,是,65111292,,,,65111292
复旦附中,教导主任办公室,是,65651442,,,,65651442
复旦二附中,电话,是,65643392,,,,65643392
复旦二附中,地址,是,杨浦区政修路215号,,,,杨浦区政修路215号
复旦二附中,网址,是,http://www.2fz.fudan.edu.cn,,,,http://www.2fz.fudan.edu.cn
复旦附小,电话,是,65643395(校长室)；65116794（教导处）,,,,65643395(校长室)；65116794（教导处）
复旦附小,传真,是,65107395,,,,65107395
复旦附小,地址,是,杨浦区政修路130号,,,,杨浦区政修路130号
复旦附小,网址,是,http://www.fx.fudan.edu.cn,,,,http://www.fx.fudan.edu.cn
图书馆,电话,是,65643178,,,,65643178
图书馆,传真,是,65641219,,,,65641219
图书馆,地址,是,杨浦区国年路300号,,,,杨浦区国年路300号
图书馆,网址,是,http://www.library.fudan.edu.cn/,,,,http://www.library.fudan.edu.cn/
文科图书馆,馆长办公室,是,23178,,,,23178
文科图书馆,参考咨询部,是,24282,,,,24282
文科图书馆,科技查新站,是,23168,,,,23168
文科图书馆,文科外文图书引进中心书库,是,23166,,,,23166
采编部 — 采访 23170,国际交换部,是,25648,,,,25648
采编部 — 采访 23170,文科流通部,是,23175,,,,23175
采编部 — 采访 23170,文科学生阅览室,是,23163,,,,23163
采编部 — 采访 23170,期刊部（文科馆期刊部办公室）,是,23176,,,,23176
采编部 — 采访 23170,文献传递与馆际互借,是,23176/25649（文科馆）；54237822（医科馆）,,,,23176/25649（文科馆）；54237822（医科馆）
采编部 — 采访 23170,文科馆期刊阅览室,是,23606,,,,23606
采编部 — 采访 23170,教师研究生阅览室,是,23169,,,,23169
采编部 — 采访 23170,数字化部,是,23173,,,,23173
采编部 — 采访 23170,数字化制作室,是,23608,,,,23608
采编部 — 采访 23170,《上海高校图书情报学刊》编辑部,是,22733,,,,22733
采编部 — 采访 23170,中国索引学会,是,24454,,,,24454
采编部 — 采访 23170,文科馆密集书库,是,24928,,,,24928
理科图书馆,理科流通部（咨询台）,是,23165,,,,23165
理科图书馆,理科馆二楼书库,是,23773,,,,23773
理科图书馆,外国教材中心,是,23909,,,,23909
理科图书馆,理科馆期刊阅览室,是,23164,,,,23164
理科图书馆,学位论文阅览室,是,23591,,,,23591
光华楼古籍部,古籍部办公室（光华楼6楼）,是,23177,,,,23177
光华楼古籍部,古籍部办公室（光华楼5楼）,是,25576,,,,25576
医科图书馆,电话,是,54237185,,,,54237185
医科图书馆,传真,是,64037222,,,,64037222
医科图书馆,馆办公室,是,37185,,,,37185
医科图书馆,电子阅览室,是,37720,,,,37720
医科图书馆,图书借阅厅,是,37863,,,,37863
医科图书馆,咨询台,是,37067,,,,37067
医科图书馆,医科馆期刊部,是,37822,,,,37822
医科图书馆,外文书刊阅览室,是,37724,,,,37724
医科图书馆,中文书刊阅览室,是,37723,,,,37723
医科图书馆,综合阅览室,是,37725,,,,37725
医科图书馆,参考咨询部,是,37485,,,,37485
医科图书馆,文献检索教研室及机检实习室,是,37187,,,,37187
张江图书馆,张江馆阅览室,是,51355579,,,,51355579
张江图书馆,张江馆借阅处,是,51355578,,,,51355578
江湾图书馆,江湾馆办公室,是,51630043,,,,51630043
江湾图书馆,江湾馆文科阅览室,是,51630047,,,,51630047
江湾图书馆,江湾馆文科报刊阅览室,是,51630048,,,,51630048
江湾图书馆,江湾馆网络学习区,是,51630046,,,,51630046
档案馆,电话,是,65642208,,,,65642208
档案馆,传真,是,65642624,,,,65642624
档案馆,地址,是,邯郸校区综合办公楼、第一教学楼附近,,,,邯郸校区综合办公楼、第一教学楼附近
档案馆,网址,是,http://www.fda.fudan.edu.cn/,,,,http://www.fda.fudan.edu.cn/
档案馆,行政办公室,是,22208,,,,22208
档案馆,业务指导室,是,22204,,,,22204
档案馆,保管利用室,是,24140,,,,24140
档案馆,征集编研室,是,22653,,,,22653
档案馆,医学综合室,是,37046,,,,37046
现代教育技术中心,电话,是,65643121,,,,65643121
现代教育技术中心,地址,是,邯郸校区文科楼1115室,,,,邯郸校区文科楼1115室
现代教育技术中心,网址,是,http://educenter.fudan.edu.cn/,,,,http://educenter.fudan.edu.cn/
现代教育技术中心,办公室,是,23121,,,,23121
现代教育技术中心,计算机教学实验室,是,24017,,,,24017
现代教育技术中心,多媒体制作室,是,23124,,,,23124
现代教育技术中心,枫林校区多媒体制作室,是,37349,,,,37349
现代教育技术中心,常规电教室,是,23125,,,,23125
现代教育技术中心,枫林校区常规电教室,是,37385,,,,37385
现代教育技术中心,有线电视站,是,23120,,,,23120
信息办,电话,是,65643247；65643207,,,,65643247；65643207
信息办,传真,是,65642904,,,,65642904
信息办,地址,是,光华楼东主楼一楼信息办值班室,,,,光华楼东主楼一楼信息办值班室
信息办,网址,是,http://www.ecampus.fudan.edu.cn/,,,,http://www.ecampus.fudan.edu.cn/
邯郸校区值班室,（光华楼东主楼一楼）,是,23247；23207,,,,23247；23207
枫林校区值班室,（第二教学楼一楼）,是,37486；37487,,,,37486；37487
张江校区值班室,（一号楼机房）,是,51355599,,,,51355599
江湾校区值班室,（行政楼一楼）,是,51630032,,,,51630032
学生公寓网络服务电话,（邯郸校区东区13-16号楼及本部楼宇）,是,65643207；65643247,,,,65643207；65643247
学生公寓网络服务电话,（邯郸校区北区）,是,55072065,,,,55072065
学生公寓网络服务电话,（邯郸校区南区、东区17-19号楼）,是,65106790,,,,65106790
学生公寓网络服务电话,（枫林校区西苑）,是,969112（有账号）；64683300（无账号）,,,,969112（有账号）；64683300（无账号）
学生公寓网络服务电话,（枫林校区护理学院4、5号楼）,是,54237486；54237487,,,,54237486；54237487
学生公寓网络服务电话,学生公寓网络服务电话（张江）,是,50272409,,,,50272409
学生公寓网络服务电话,学生公寓网络服务电话（江湾）,是,55072065,,,,55072065
分析测试中心,电话,是,65643001；65643063,,,,65643001；65643063
分析测试中心,传真,是,65643014,,,,65643014
分析测试中心,地址,是,邯郸校区科学楼东侧1-3层,,,,邯郸校区科学楼东侧1-3层
分析测试中心,网址,是,http://www.cam.fudan.edu.cn/newweb/,,,,http://www.cam.fudan.edu.cn/newweb/
分析测试中心,办公室,是,23001,,,,23001
分析测试中心,业务室,是,23063,,,,23063
分析测试中心,X单晶衍射实验室,是,23016,,,,23016
分析测试中心,X多晶衍射实验室,是,23010,,,,23010
分析测试中心,等离子体光谱室,是,23065,,,,23065
分析测试中心,电子显微镜实验室,是,23004,,,,23004
分析测试中心,核磁共振实验室,是,22795,,,,22795
分析测试中心,红外光谱实验室,是,23009,,,,23009
分析测试中心,化学分析实验室,是,23016,,,,23016
分析测试中心,激光拉曼实验室,是,23013,,,,23013
分析测试中心,离子色谱实验室,是,23002,,,,23002
分析测试中心,气相色谱实验室,是,23477,,,,23477
分析测试中心,色质联用实验室,是,23012,,,,23012
分析测试中心,顺磁共振实验室,是,23062,,,,23062
分析测试中心,细胞图象分析实验室,是,23011,,,,23011
分析测试中心,液相色谱实验室,是,23006,,,,23006
分析测试中心,原子吸收光谱室,是,23065,,,,23065
分析测试中心,紫外光谱实验室,是,23062,,,,23062
学生服务联合体,电话,是,65642006,,,,65642006
学生服务联合体,传真,是,55664892,,,,55664892
学生服务联合体,地址,是,叶耀珍楼405室,,,,叶耀珍楼405室
学生服务联合体,综合办公室,是,65642006,,,,65642006
学生服务联合体,复旦大学学生就业信息网,是,http://www.career.fudan.edu.cn,,,,http://www.career.fudan.edu.cn
学生服务联合体,学生职业发展教育服务中心（枫林校区）,是,54237253,,,,54237253
学生服务联合体,学生职业发展教育服务中心（邯郸校区）,是,65642288,,,,65642288
学生服务联合体,学生职业发展教育服务中心生涯服务部,是,55664265；55665478；55665479；65643889,,,,55664265；55665478；55665479；65643889
学生服务联合体,学生职业发展教育服务中心市场信息部,是,55664435；55664254；55665066；65642672,,,,55664435；55664254；55665066；65642672
学生服务联合体,心理健康教育中心（枫林校区，东安路100号209室）,是,54237771,,,,54237771
学生服务联合体,心理健康教育中心（邯郸校区，叶耀珍楼6楼）,是,65643339,,,,65643339
学生服务联合体,心理健康教育中心（江湾校区，生活园区0号楼203室）,是,61420329,,,,61420329
学生服务联合体,心理健康教育中心（张江校区，学生活动中心三楼）,是,51355626,,,,51355626
学生服务联合体,心理健康教育中心网址,是,http://www.fudan.edu.cn/new_comservice/xinli.htm,,,,http://www.fudan.edu.cn/new_comservice/xinli.htm
勤工助学中心办公室 65642494；传真 65640435,学生活动中心,是,65643539,,,,65643539
勤工助学中心办公室 65642494；传真 65640435,教材服务中心（枫林校区书店）,是,54237864,,,,54237864
勤工助学中心办公室 65642494；传真 65640435,教材服务中心（邯郸校区）,是,65642236,,,,65642236
勤工助学中心办公室 65642494；传真 65640435,学生档案室,是,65642654,,,,65642654
出版社,电话,是,65642854；65642857,,,,65642854；65642857
出版社,传真,是,65104812,,,,65104812
出版社,地址,是,上海市杨浦区国权路579号,,,,上海市杨浦区国权路579号
出版社,网址,是,http://www.fudanpress.com.cn/,,,,http://www.fudanpress.com.cn/
出版社,营销部主任办公室,是,65109693,,,,65109693
出版社,营销部副主任办公室,是,65104492,,,,65104492
出版社,上海复旦经世书局,是,22857；65109143,,,,22857；65109143
《复旦学报》,网址,是,http://www.fudan.edu.cn/new_research/magazine.htm,,,,http://www.fudan.edu.cn/new_research/magazine.htm
《复旦学报》,《复旦学报》（社会科学版）,是,22669,,,,22669
《复旦学报》,地址,是,邯郸校区八号楼三楼,,,,邯郸校区八号楼三楼
《复旦学报》,网址,是,http://www.fudan.edu.cn/wkxb,,,,http://www.fudan.edu.cn/wkxb
《复旦学报》,《复旦学报》（自然科学版）,是,22666,,,,22666
《复旦学报》,地址,是,邯郸校区八号楼三楼,,,,邯郸校区八号楼三楼
《复旦学报》,网址,是,http://www.jns.fudan.sh.cn,,,,http://www.jns.fudan.sh.cn
《复旦学报》,《复旦学报》（医学版）,是,37164；37314,,,,37164；37314
《复旦学报》,地址,是,枫林校区西苑培东楼502、503室,,,,枫林校区西苑培东楼502、503室
《复旦学报》,网址,是,http://jms.fudan.edu.cn/,,,,http://jms.fudan.edu.cn/
后勤管理机构,后勤党委,是,65643058,,,,65643058
后勤管理机构,总务处办公室,是,65643071,,,,65643071
后勤管理机构,基建处办公室,是,65643351,,,,65643351
后勤管理机构,复旦后勤公司办公室,是,65643129；54237425（枫林）,,,,65643129；54237425（枫林）
后勤管理机构,复旦大学校园生活服务平台网站,是,http://www.xyfw.fudan.edu.cn/,,,,http://www.xyfw.fudan.edu.cn/
宾馆接待,复旦大学燕园宾馆,是,65115121（总机）；23600（总台）；23677（餐厅）,,,,65115121（总机）；23600（总台）；23677（餐厅）
宾馆接待,复旦大学招待所,是,23289,,,,23289
宾馆接待,复旦大学外聘教师公寓,是,23191,,,,23191
宾馆接待,复宣酒店,是,55589518,,,,55589518
宾馆接待,卿云宾馆,是,22249；23812,,,,22249；23812
宾馆接待,枫林校区宾馆管理办公室,是,37225,,,,37225
宾馆接待,枫林校区东园招待所,是,37901-1001；37901-2261,,,,37901-1001；37901-2261
宾馆接待,枫林校区枫园招待所,是,64046011；54961250-220,,,,64046011；54961250-220
宾馆接待,张江校区专家楼,是,51355004,,,,51355004
餐饮供气,总务处餐饮管理办公室,是,23116（邯郸校区）；37144（枫林校区）,,,,23116（邯郸校区）；37144（枫林校区）
餐饮供气,复旦后勤公司饮食中心办公室,是,22440；23387,,,,22440；23387
餐饮供气,邯郸校区本部二楼餐厅,是,23952,,,,23952
餐饮供气,邯郸校区本部三楼旦苑餐厅（订座）,是,22466,,,,22466
餐饮供气,邯郸校区本部三楼旦苑餐厅办公室,是,23962,,,,23962
餐饮供气,邯郸校区本部一楼大餐厅,是,23965,,,,23965
餐饮供气,邯郸校区本部一楼小餐厅,是,23389,,,,23389
餐饮供气,燕园宾馆餐厅,是,23677,,,,23677
餐饮供气,邯郸校区北区东大小餐厅,是,24008,,,,24008
餐饮供气,邯郸校区北区二楼东大餐厅-西,是,24119,,,,24119
餐饮供气,邯郸校区北区二楼生乐餐厅-东,是,24120,,,,24120
餐饮供气,邯郸校区北区二楼学府餐厅-中,是,24117,,,,24117
餐饮供气,邯郸校区北区清真餐厅,是,24014,,,,24014
餐饮供气,邯郸校区北区一楼新世纪餐厅-东,是,24015,,,,24015
餐饮供气,邯郸校区北区一楼新世纪餐厅-西,是,24015,,,,24015
餐饮供气,邯郸校区北区一楼新世纪餐厅-中,是,24016,,,,24016
餐饮供气,邯郸校区南区春晖餐厅,是,23098,,,,23098
餐饮供气,邯郸校区南区教工快餐厅,是,22467,,,,22467
餐饮供气,邯郸校区南区清真餐厅,是,23971,,,,23971
餐饮供气,邯郸校区南区一楼东大餐厅,是,23565,,,,23565
餐饮供气,枫林校区餐饮办公室,是,37235,,,,37235
餐饮供气,枫林校区点心部,是,37115,,,,37115
餐饮供气,枫林校区西园餐厅,是,37177,,,,37177
餐饮供气,枫林校区医学院二餐厅小炒部,是,37297,,,,37297
餐饮供气,枫林校区医学院二餐厅一楼,是,37803,,,,37803
餐饮供气,枫林校区医学院清真餐厅,是,37613,,,,37613
餐饮供气,枫林校区医学院一餐厅二楼,是,37277,,,,37277
餐饮供气,枫林校区医学院一餐厅一楼,是,37177,,,,37177
餐饮供气,枫林校区护理学院学生餐厅,是,64431079,,,,64431079
餐饮供气,江湾校区饮食中心,是,51630068,,,,51630068
餐饮供气,张江校区食堂,是,51355700,,,,51355700
餐饮供气,张江校区学生公寓食堂,是,50809648,,,,50809648
餐饮供气,邯郸校区供气管理办公室,是,22441,,,,22441
餐饮供气,枫林校区供气管理办公室,是,37076,,,,37076
车辆服务,邯郸校区车辆中心调度室,是,23068,,,,23068
车辆服务,复旦车辆中心服务厅地址,是,杨浦区国权路555号,,,,杨浦区国权路555号
车辆服务,邯郸校区车辆服务中心财务室,是,23069,,,,23069
车辆服务,枫林校区车队调度室,是,37268,,,,37268
车辆服务,车辆维修、保养服务,是,23419,,,,23419
车辆服务,车险、学车服务,是,55122733,,,,55122733
复旦校名礼品,卿云轩复旦校名礼品店,是,22169；22999,,,,22169；22999
复旦校名礼品,枫林校区物资供应中心,是,37366,,,,37366
环卫绿化,总务处校园管理办公室,是,22450,,,,22450
环卫绿化,枫林校区校园管理办公室,是,37408,,,,37408
环卫绿化,江湾校区绿化管理,是,51630023,,,,51630023
会议服务,会场预订,是,通过OA系统预订,,,,通过OA系统预订
会议服务,邯郸校区会标、横幅、刻字,是,23073,,,,23073
会议服务,邯郸校区鲜花绿化,是,22445,,,,22445
会议服务,邯郸校区相辉堂会场管理,是,22488,,,,22488
会议服务,邯郸校区逸夫科技楼会场管理,是,22078,,,,22078
会议服务,邯郸校区逸夫楼会场管理,是,24546,,,,24546
会议服务,枫林校区明道楼会场管理,是,37721,,,,37721
会议服务,枫林校区鲜花绿化,是,37911,,,,37911
教师公寓,房委会办公室,是,23691；22072,,,,23691；22072
教师公寓,房委会网站,是,http://www.fwh.fudan.edu.cn/,,,,http://www.fwh.fudan.edu.cn/
日常零修,邯郸校区工程维修中心报修,是,22475（24小时）,,,,22475（24小时）
日常零修,枫林校区维修工程中心日常报修,是,37020,,,,37020
日常零修,枫林校区维修工程中心紧急报修,是,37056（夜间及节假日）,,,,37056（夜间及节假日）
日常零修,学生宿舍报修,是,详见“园区管理”,,,,详见“园区管理”
商贸零售,枫林校区教育超市,是,37368,,,,37368
商贸零售,枫林校区物资供应中心,是,37364（试剂）、37366（材料）,,,,37364（试剂）、37366（材料）
商贸零售,华联.复旦校园生活中心,是,24386,,,,24386
商贸零售,复旦科教器材服务有限公司,是,22431,,,,22431
商贸零售,邯郸校区400号仓库,是,22439,,,,22439
商贸零售,邯郸校区北区商业服务街管理办公室,是,23050,,,,23050
商贸零售,400号仓库张江分部,是,51355607,,,,51355607
商贸零售,张江校区罗森超市,是,51355606,,,,51355606
商贸零售,张江校区书店,是,51355608,,,,51355608
商贸零售,“复旦园”订水电话,是,22680；65647464,,,,22680；65647464
水电管理,水电管理服务中心,是,23328；22438,,,,23328；22438
水电管理,变电站值班电话,是,23329,,,,23329
体育场馆,体育场馆设施管理中心,是,23780,,,,23780
体育场馆,枫林校区学生活动中心,是,37123,,,,37123
体育场馆,张江校区体育馆,是,51355702,,,,51355702
通讯收发,邯郸校区电话总机,是,23799；22899；23772,,,,23799；22899；23772
通讯收发,枫林校区电话总机,是,37500；34160013,,,,37500；34160013
通讯收发,邯郸校区收发室,是,22612；22898,,,,22612；22898
通讯收发,邯郸校区国际快递,是,22827,,,,22827
通讯收发,枫林校区收发室,是,37626,,,,37626
通讯收发,江湾校区收发室,是,51630178,,,,51630178
通讯收发,张江校区收发室,是,51355603,,,,51355603
问询接待,邯郸校区校园接待中心,是,22999,,,,22999
问询接待,枫林校区一体化服务平台,是,37425,,,,37425
物业管理,总务处物业管理办公室,是,23418；24877,,,,23418；24877
物业管理,总务处物业管理办公室（枫林校区）,是,37144,,,,37144
物业管理,邯郸校区一至四教、实验房物业管理,是,22883,,,,22883
物业管理,邯郸校区五教、六教、文科楼、1号、10号楼物业,是,23472,,,,23472
物业管理,邯郸校区本部楼宇中心办公室,是,22831；25579,,,,22831；25579
物业管理,邯郸校区光华楼物业客服部,是,24248,,,,24248
物业管理,邯郸校区综合楼物业管理室,是,23639,,,,23639
物业管理,邯郸校区科学楼物业管理室,是,23060,,,,23060
物业管理,邯郸校区逸夫楼物业管理室,是,24546,,,,24546
物业管理,邯郸校区逸夫科技楼物业管理室,是,22078,,,,22078
物业管理,邯郸校区复乐物业管理室（本部教工宿舍）,是,22470；23839（夜间报修）,,,,22470；23839（夜间报修）
物业管理,邯郸校区复乐物业管理室（凉城新村教工宿舍）,是,65259061,,,,65259061
物业管理,邯郸校区复乐物业经理室,是,22471,,,,22471
物业管理,邯郸校区第八宿舍管理办公室,是,23096,,,,23096
物业管理,邯郸校区第八宿舍水电值班室,是,23096,,,,23096
物业管理,枫林校区第一、二教学楼管理室,是,37163,,,,37163
物业管理,枫林校区明道楼物业办公室,是,37721,,,,37721
物业管理,枫林校区东院、西院办公楼管理室,是,37012,,,,37012
物业管理,枫林校区学生活动中心物业办公室,是,37123,,,,37123
物业管理,枫林校区宿管中心办公室,是,37280,,,,37280
物业管理,枫林校区宿管中心维修班,是,37044（报修）；28337842（急修）,,,,37044（报修）；28337842（急修）
物业管理,枫林校区医大物业办公室（家属物业管理）,是,37126,,,,37126
物业管理,枫林校区医大物业接待室（家属物业接待）,是,37161,,,,37161
物业管理,江湾校区法学楼物业,是,51630173,,,,51630173
物业管理,江湾校区教学楼物业,是,51630166,,,,51630166
物业管理,张江校区物业故障报修,是,51355012,,,,51355012
医疗保健,电话,是,65642879；65642451；65642452,,,,65642879；65642451；65642452
医疗保健,传真,是,55522779,,,,55522779
医疗保健,网址,是,http://hospital.fudan.edu.cn/,,,,http://hospital.fudan.edu.cn/
医疗保健,防保科（邯郸校区）,是,22517,,,,22517
医疗保健,挂号室（邯郸校区）,是,22451,,,,22451
医疗保健,红十字会（邯郸校区）,是,22718,,,,22718
医疗保健,药房（邯郸校区）,是,22719,,,,22719
医疗保健,医保办（邯郸校区）,是,23848,,,,23848
医疗保健,院办（邯郸校区）,是,22879,,,,22879
医疗保健,值班室（邯郸校区）,是,22452,,,,22452
医疗保健,枫林校区门诊部,是,37065；37363,,,,37065；37363
医疗保健,张江校区医务室,是,51355602,,,,51355602
医疗保健,江湾校区医务室,是,51630039,,,,51630039
幼教服务,邯郸校区幼儿园,是,65103046；22481,,,,65103046；22481
幼教服务,枫林校区幼儿园,是,37108,,,,37108
园区生活,总务处学生园区办公室（邯郸、枫林）,是,23055；22535,,,,23055；22535
园区生活,邯郸校区南苑物业管理处,是,22570（报修）；24584,,,,22570（报修）；24584
园区生活,邯郸校区东区物业服务办公室,是,23382（报修）；25182,,,,23382（报修）；25182
园区生活,邯郸校区南区、东区水站,是,24528,,,,24528
园区生活,邯郸校区本部学生宿舍物业报修,是,23382,,,,23382
园区生活,邯郸校区北区物业管理办公室,是,23299（报修）；22947,,,,23299（报修）；22947
园区生活,邯郸校区学生宿舍201电话报修,是,65832222,,,,65832222
园区生活,枫林校区学生宿舍、劳务工宿舍办公室,是,37130,,,,37130
园区生活,枫林校区留学生宿舍,是,37600,,,,37600
园区生活,枫林校区青年教师宿舍、进修生博士后宿舍,是,37367,,,,37367
园区生活,枫林校区护理学院学生宿舍,是,64431282,,,,64431282
园区生活,江湾校区园区学生事务办公室,是,61424013,,,,61424013
园区生活,江湾校区园区后勤保障办公室,是,61424011,,,,61424011
园区生活,江湾校区园区物业值班,是,60864000,,,,60864000
园区生活,江湾校区园区安保值班,是,60864111,,,,60864111
园区生活,江湾校区园区网络维护,是,60944600,,,,60944600
园区生活,张江校区综合保障办公室,是,51355027,,,,51355027
园区生活,张江校区学生公寓网络维护,是,50272409,,,,50272409
园区生活,张江校区学生公寓物业服务,是,50803165,,,,50803165
